,lat,long,address,closestMRTStation,distToMRTStation,timeToMRTStation,MRTStationsIn10km
883,1.341758561,103.7014904,JURONG WEST ST 65 667A,Boon Lay,0.832,9.983333333333333,17
884,1.346793767,103.6989013,JURONG WEST ST 73 744,Pioneer,1.494,17.916666666666668,15
885,1.346155209,103.7011694,JURONG WEST ST 75 735,Boon Lay,1.198,14.383333333333333,17
886,1.341175181,103.6864521,JURONG WEST ST 91 909,Pioneer,1.665,19.983333333333334,10
887,1.340344128,103.6878422,JURONG WEST ST 91 917,Pioneer,1.398,16.766666666666666,10
888,1.34108919,103.6878703,JURONG WEST ST 91 915,Pioneer,1.468,17.616666666666667,10
889,1.342589722,103.691519,JURONG WEST ST 91 952,Pioneer,1.031,12.366666666666667,10
890,1.343880688,103.6887953,JURONG WEST ST 91 941,Pioneer,1.422,17.066666666666666,10
891,1.344601587,103.689713,JURONG WEST ST 91 944,Pioneer,1.325,15.9,10
892,1.340149983,103.6891464,JURONG WEST ST 92 925,Pioneer,1.242,14.9,10
893,1.339810297,103.6883187,JURONG WEST ST 92 920,Pioneer,1.38,16.55,10
894,1.335775995,103.6954323,JURONG WEST ST 93 989D,Pioneer,0.439,5.266666666666667,13
895,1.33969366,103.6939154,JURONG WEST ST 93 977,Pioneer,0.605,7.266666666666667,11
896,1.337460885,103.723845,TAH CHING RD 329,Lakeside,1.175,14.1,28
897,1.327936965,103.7241782,YUAN CHING RD 138A,Lakeside,2.26,27.116666666666667,24
898,1.335803034,103.7209806,YUNG AN RD 360,Lakeside,1.361,16.333333333333332,27
899,1.331246577,103.7222558,YUNG KUANG RD 166B,Lakeside,2.134,25.616666666666667,23
900,1.331288102,103.7219593,YUNG KUANG RD 166A,Lakeside,2.179,26.15,22
901,1.333321401,103.7222886,YUNG SHENG RD 184,Lakeside,1.67,20.05,24
902,1.347131796,103.707996,BOON LAY DR 268C,Boon Lay,1.399,16.783333333333335,21
903,1.34413571,103.7156575,BOON LAY DR 203,Lakeside,0.845,10.15,29
904,1.338972224,103.7198388,CORPORATION DR 351,Lakeside,0.955,11.45,29
905,1.337725927,103.7201847,CORPORATION DR 365,Lakeside,1.247,14.966666666666667,28
906,1.351832419,103.7040078,JURONG WEST AVE 3 273C,Boon Lay,1.958,23.5,18
907,1.341532478,103.7056699,JURONG WEST CTRL 1 687,Boon Lay,0.571,6.85,21
908,1.350520817,103.7048622,JURONG WEST ST 24 272B,Boon Lay,1.795,21.55,18
909,1.352982027,103.714914,JURONG WEST ST 42 547,Lakeside,1.45,17.383333333333333,28
910,1.352752905,103.7177634,JURONG WEST ST 42 552,Lakeside,1.34,16.083333333333332,29
911,1.336161152,103.6979399,JURONG WEST ST 61 654B,Pioneer,0.378,4.533333333333333,16
912,1.338018677,103.6969043,JURONG WEST ST 61 650A,Pioneer,0.162,1.95,16
913,1.338387692,103.6981926,JURONG WEST ST 61 648B,Pioneer,0.279,3.35,17
914,1.340513135,103.6988816,JURONG WEST ST 61 622,Pioneer,0.592,7.1,17
915,1.335679446,103.7051412,JURONG WEST ST 64 661A,Boon Lay,0.538,6.466666666666667,19
916,1.337480828,103.7040163,JURONG WEST ST 64 662C,Boon Lay,0.288,3.45,19
917,1.342793288,103.698397,JURONG WEST ST 65 635,Pioneer,0.869,10.416666666666666,15
918,1.337936443,103.6992828,JURONG WEST ST 65 606,Pioneer,0.36,4.316666666666666,17
919,1.341229193,103.6943936,JURONG WEST ST 71 706,Pioneer,0.615,7.383333333333334,12
920,1.345363253,103.7004597,JURONG WEST ST 73 734,Boon Lay,1.267,15.2,17
921,1.345942986,103.7001201,JURONG WEST ST 73 739,Boon Lay,1.347,16.166666666666668,16
922,1.344193454,103.6920911,JURONG WEST ST 81 840,Pioneer,1.037,12.45,10
923,1.336523897,103.6944939,JURONG WEST ST 93 987A,Pioneer,0.442,5.316666666666666,13
924,1.340207482,103.7215343,KANG CHING RD 345,Lakeside,0.744,8.933333333333334,29
925,1.336151468,103.7226334,TAH CHING RD 327,Lakeside,1.364,16.366666666666667,27
926,1.330187409,103.7218755,YUNG KUANG RD 164A,Lakeside,2.134,25.616666666666667,22
927,1.328960825,103.7222796,YUNG LOH RD 158,Lakeside,2.201,26.416666666666668,23
928,1.342609031,103.7048478,JURONG WEST CTRL 1 683A,Boon Lay,0.68,8.15,20
929,1.344267256,103.7058337,JURONG WEST CTRL 1 679A,Boon Lay,0.948,11.366666666666667,20
930,1.352865553,103.7032805,JURONG WEST ST 25 274B,Boon Lay,2.096,25.15,16
931,1.348494412,103.7212452,JURONG WEST ST 41 469,Lakeside,0.85,10.216666666666667,29
932,1.354894448,103.7212561,JURONG WEST ST 42 407,Lakeside,1.917,23,28
933,1.354198212,103.7173441,JURONG WEST ST 42 558,Lakeside,1.519,18.233333333333334,29
934,1.352913939,103.7160727,JURONG WEST ST 42 549,Lakeside,1.379,16.55,29
935,1.353622103,103.7178585,JURONG WEST ST 42 556,Lakeside,1.473,17.666666666666668,29
936,1.342517568,103.6996678,JURONG WEST ST 65 629,Pioneer,0.884,10.616666666666667,17
937,1.34196774,103.6988897,JURONG WEST ST 65 627,Pioneer,0.782,9.383333333333333,16
938,1.341985271,103.6953056,JURONG WEST ST 71 702,Pioneer,0.756,9.066666666666666,12
939,1.349425459,103.6997822,JURONG WEST ST 74 760,Boon Lay,1.581,18.966666666666665,14
940,1.348664926,103.7003771,JURONG WEST ST 74 754,Boon Lay,1.454,17.45,14
941,1.336248002,103.719859,YUNG AN RD 362,Lakeside,1.399,16.8,27
942,1.336981611,103.7197722,YUNG AN RD 369,Lakeside,1.361,16.333333333333332,27
943,1.327124568,103.7217778,YUNG HO RD 154,Lakeside,2.538,30.45,20
944,1.335687004,103.7878317,JLN BATU 7,King Albert Park,0.63,7.55,64
945,1.314991389,103.8605054,BENDEMEER RD 10A,Bendemeer,0.637,7.65,79
946,1.322260137,103.8666231,BENDEMEER RD 44,Boon Keng,0.798,9.566666666666666,84
947,1.321120278,103.8667869,BENDEMEER RD 38C,Geylang Bahru,0.71,8.516666666666667,83
948,1.321124993,103.8658333,BENDEMEER RD 43,Boon Keng,0.777,9.333333333333334,85
949,1.323397413,103.866812,BENDEMEER RD 47,Geylang Bahru,0.79,9.483333333333333,85
950,1.320532583,103.8667955,BENDEMEER RD 38B,Geylang Bahru,0.723,8.666666666666666,83
951,1.316789225,103.8617819,BOON KENG RD 7,Boon Keng,0.517,6.2,80
952,1.30458619,103.8608408,CRAWFORD LANE 462,Lavender,0.494,5.933333333333334,73
953,1.32194544,103.8710317,GEYLANG BAHRU 72,Geylang Bahru,0.075,0.9,83
954,1.321953855,103.8698434,GEYLANG BAHRU 68,Geylang Bahru,0.242,2.9,83
955,1.313916587,103.8522098,GLOUCESTER RD 10,Farrer Park,0.484,5.8,77
956,1.327646531,103.8569221,JLN BAHAGIA 46,Boon Keng,1.337,16.05,79
957,1.326740506,103.8575763,JLN BAHAGIA 35,Boon Keng,1.174,14.083333333333334,81
958,1.33564709,103.7880161,JLN BATU 3,King Albert Park,0.651,7.8,65
959,1.328233584,103.8611384,JLN TENTERAM 117A,Boon Keng,1.278,15.35,80
960,1.320368851,103.8683408,KALLANG BAHRU 64,Geylang Bahru,0.493,5.916666666666667,83
961,1.303557697,103.8837964,KG KAYU RD 1,Mountbatten,0.48,5.766666666666667,65
962,1.307875079,103.860792,KING GEORGE'S AVE 804,Lavender,0.365,4.383333333333334,74
963,1.308530512,103.8611428,KING GEORGE'S AVE 806,Lavender,0.304,3.65,74
964,1.325024279,103.8542321,LOR LIMAU 76,Boon Keng,1.392,16.7,75
965,1.325073111,103.8548035,LOR LIMAU 77,Boon Keng,1.291,15.5,75
966,1.320882353,103.8603317,MCNAIR RD 113C,Boon Keng,0.199,2.4,83
967,1.318442335,103.8563499,MCNAIR RD 123,Boon Keng,0.856,10.266666666666667,75
968,1.305222054,103.8629065,NTH BRIDGE RD 467,Lavender,0.344,4.133333333333334,74
969,1.31551163,103.8503779,OWEN RD 44,Farrer Park,0.751,9.016666666666667,78
970,1.323189916,103.859697,ST. GEORGE'S LANE 5,Boon Keng,0.565,6.8,82
971,1.312344472,103.8698983,UPP BOON KENG RD 8B,Kallang,0.358,4.3,75
972,1.31423937,103.870914,UPP BOON KENG RD 11,Kallang,0.394,4.733333333333333,77
973,1.31327536,103.8734891,UPP BOON KENG RD 5A,Kallang,0.393,4.716666666666667,75
974,1.314230667,103.8700612,UPP BOON KENG RD 12,Kallang,0.48,5.75,77
975,1.323145983,103.8558796,WHAMPOA DR 86,Boon Keng,1.122,13.483333333333333,77
976,1.322276067,103.8547999,WHAMPOA DR 93,Boon Keng,1.074,12.883333333333333,75
977,1.321580687,103.854151,WHAMPOA DR 98,Boon Keng,1.156,13.866666666666667,76
978,1.320501696,103.8633413,WHAMPOA WEST 34,Boon Keng,0.281,3.3666666666666667,83
979,1.296505346,103.8554511,BEACH RD 15,Esplanade,0.398,4.783333333333333,73
980,1.315477153,103.8603129,BENDEMEER RD 10B,Boon Keng,0.63,7.55,79
981,1.315363027,103.8494345,CAMBRIDGE RD 43,Farrer Park,0.907,10.883333333333333,77
982,1.311981131,103.8516385,FARRER PK RD 12,Farrer Park,0.552,6.616666666666666,76
983,1.312367682,103.8521093,FARRER PK RD 11,Farrer Park,0.488,5.866666666666666,77
984,1.325407585,103.8585655,JLN BAHAGIA 29,Boon Keng,0.939,11.283333333333333,82
985,1.327853327,103.8549937,JLN RAJAH 107,Boon Keng,1.384,16.616666666666667,78
986,1.32754908,103.8608074,JLN TENTERAM 116B,Boon Keng,1.359,16.316666666666666,77
987,1.328164948,103.8608019,JLN TENTERAM 117B,Boon Keng,1.342,16.116666666666667,78
988,1.324876178,103.855541,LOR LIMAU 78,Boon Keng,1.155,13.866666666666667,76
989,1.321425756,103.8601947,MCNAIR RD 113A,Boon Keng,0.323,3.8833333333333333,83
990,1.321181401,103.8605682,MCNAIR RD 113B,Boon Keng,0.178,2.1333333333333333,81
991,1.318951762,103.850518,MOULMEIN RD 69,Novena,0.964,11.566666666666666,78
992,1.323729595,103.8620884,ST. GEORGE'S RD 14,Boon Keng,0.546,6.566666666666666,84
993,1.319337336,103.860226,TOWNER RD 107,Boon Keng,0.266,3.183333333333333,82
994,1.313127969,103.871737,UPP BOON KENG RD 2C,Kallang,0.254,3.05,74
995,1.315263539,103.8706889,UPP BOON KENG RD 14A,Kallang,0.578,6.933333333333334,76
996,1.313169458,103.8708193,UPP BOON KENG RD 8C,Kallang,0.291,3.5,74
997,1.313614227,103.8716044,UPP BOON KENG RD 2B,Kallang,0.319,3.8333333333333335,75
998,1.313793188,103.8730939,UPP BOON KENG RD 3C,Kallang,0.474,5.683333333333334,77
999,1.32319023,103.857028,WHAMPOA DR 84,Boon Keng,1.048,12.583333333333334,78
1000,1.320799591,103.8533278,WHAMPOA DR 104,Farrer Park,1.116,13.383333333333333,76
1001,1.320417102,103.8538139,WHAMPOA DR 101,Farrer Park,1.096,13.15,76
1002,1.320812804,103.8538038,WHAMPOA DR 99,Farrer Park,1.131,13.566666666666666,76
1003,1.326821226,103.8558907,WHAMPOA RD 110,Boon Keng,1.203,14.433333333333334,78
1004,1.327962675,103.844827,AH HOOD RD 103,Toa Payoh,1.127,13.55,76
1005,1.314477856,103.8510724,DORSET RD 48A,Farrer Park,0.652,7.816666666666666,77
1006,1.306952737,103.8612444,JELLICOE RD 816,Lavender,0.284,3.4,74
1007,1.327868743,103.8442096,JLN DUSUN 102,Toa Payoh,0.979,11.75,76
1008,1.280286617,103.7907847,KENT RD 54,Pasir Panjang,0.63,7.566666666666666,43
1009,1.304310427,103.8627815,NTH BRIDGE RD 12,Lavender,0.5,6,73
1010,1.318040811,103.8742228,UPP BOON KENG RD 38,Geylang Bahru,0.646,7.75,78
1011,1.325833304,103.8571793,WHAMPOA RD 113,Boon Keng,1.025,12.316666666666666,80
1012,1.360310013,103.762805,JLN BATU 10,Hillview,0.862,10.35,38
1013,1.3285791,103.8538725,JLN RAJAH 105,Toa Payoh,1.235,14.816666666666666,76
1014,1.322079197,103.8590791,MCNAIR RD 110,Boon Keng,0.495,5.933333333333334,82
1015,1.305104748,103.9126596,MARINE CRES 46,Eunos,2.416,29,55
1016,1.303705566,103.9114448,MARINE CRES 31,Eunos,2.327,27.933333333333334,55
1017,1.304222795,103.911164,MARINE CRES 30,Eunos,2.232,26.8,57
1018,1.303178277,103.9118066,MARINE CRES 32,Eunos,2.393,28.733333333333334,55
1019,1.303405476,103.9097344,MARINE DR 65,Eunos,2.326,27.9,57
1020,1.305856485,103.9147299,MARINE TER 59,Kembangan,2.233,26.816666666666666,52
1021,1.305098955,103.9177353,MARINE TER 4,Kembangan,2.2,26.416666666666668,48
1022,1.304364656,103.9161086,MARINE TER 8,Kembangan,2.33,27.983333333333334,49
1023,1.303785442,103.9164953,MARINE TER 6,Kembangan,2.43,29.166666666666668,48
1024,1.302670233,103.9090404,MARINE DR 62,Eunos,2.47,29.633333333333333,56
1025,1.303767822,103.914176,MARINE TER 17,Kembangan,2.586,31.05,51
1026,1.304025089,103.9135015,MARINE CRES 27,Eunos,2.494,29.933333333333334,54
1027,1.303437455,103.9133488,MARINE CRES 28,Eunos,2.603,31.25,51
1028,1.304527645,103.908944,MARINE DR 71,Eunos,2.215,26.566666666666666,57
1029,1.303805416,103.9083624,MARINE DR 73,Eunos,2.356,28.25,58
1030,1.304607086,103.9157399,MARINE TER 12,Kembangan,2.344,28.133333333333333,49
1031,1.304467615,103.9181741,MARINE TER 2,Kembangan,2.254,27.066666666666666,48
1032,1.370210669,103.9479865,PASIR RIS ST 51 528A,Pasir Ris,0.467,5.616666666666666,43
1033,1.377404141,103.9403227,PASIR RIS DR 1 635,Pasir Ris,1.5,18,48
1034,1.375784655,103.9404302,PASIR RIS DR 1 640,Pasir Ris,1.285,15.416666666666666,47
1035,1.379965919,103.9379322,PASIR RIS DR 10 701,Pasir Ris,1.87,22.433333333333334,49
1036,1.373603458,103.9605578,PASIR RIS DR 4 484,Pasir Ris,1.679,20.166666666666668,35
1037,1.371141962,103.9588192,PASIR RIS DR 4 461,Pasir Ris,1.601,19.216666666666665,36
1038,1.374103234,103.961991,PASIR RIS DR 4 233,Pasir Ris,1.785,21.433333333333334,34
1039,1.369968332,103.9560026,PASIR RIS DR 6 426,Pasir Ris,1.168,14.016666666666667,37
1040,1.374495021,103.9573625,PASIR RIS DR 6 473,Pasir Ris,1.234,14.816666666666666,38
1041,1.371939625,103.9554517,PASIR RIS DR 6 417,Pasir Ris,1.209,14.5,39
1042,1.370073685,103.9567309,PASIR RIS DR 6 429,Pasir Ris,1.296,15.55,36
1043,1.366528335,103.954405,PASIR RIS ST 11 122,Pasir Ris,1.341,16.1,32
1044,1.361984052,103.9606958,PASIR RIS ST 11 143,Tampines East,1.284,15.416666666666666,29
1045,1.367894877,103.9547217,PASIR RIS ST 11 117,Pasir Ris,1.148,13.783333333333333,37
1046,1.366869547,103.9545047,PASIR RIS ST 11 121,Pasir Ris,1.244,14.95,37
1047,1.367524903,103.9547814,PASIR RIS ST 11 119,Pasir Ris,1.183,14.2,37
1048,1.368668305,103.947274,PASIR RIS ST 51 526D,Pasir Ris,0.682,8.183333333333334,41
1049,1.367541624,103.9471054,PASIR RIS ST 51 526A,Pasir Ris,0.804,9.65,40
1050,1.373101278,103.9456745,PASIR RIS ST 53 571,Pasir Ris,0.66,7.916666666666667,46
1051,1.374091376,103.937134,PASIR RIS ST 71 775,Pasir Ris,1.789,21.466666666666665,50
1052,1.375645447,103.9358638,PASIR RIS ST 71 767,Pasir Ris,2.012,24.15,53
1053,1.377553847,103.9363835,PASIR RIS ST 71 741,Pasir Ris,1.848,22.183333333333334,50
1054,1.375057688,103.9425339,ELIAS RD 611,Pasir Ris,1.149,13.783333333333333,46
1055,1.381761718,103.938578,PASIR RIS DR 10 709,Pasir Ris,1.753,21.033333333333335,49
1056,1.379006663,103.9405724,PASIR RIS DR 3 629,Pasir Ris,1.476,17.7,49
1057,1.37979338,103.9409188,PASIR RIS DR 3 626,Pasir Ris,1.385,16.616666666666667,48
1058,1.373288037,103.96183,PASIR RIS DR 4 234,Pasir Ris,1.859,22.316666666666666,34
1059,1.369384052,103.9564921,PASIR RIS DR 6 428,Pasir Ris,1.191,14.3,37
1060,1.37250232,103.9543667,PASIR RIS DR 6 411,Pasir Ris,1.054,12.65,39
1061,1.364938282,103.9606124,PASIR RIS ST 11 183,Tampines East,1.69,20.283333333333335,33
1062,1.363517986,103.9595867,PASIR RIS ST 11 139,Tampines East,1.511,18.133333333333333,33
1063,1.367705774,103.9557964,PASIR RIS ST 11 112,Pasir Ris,1.362,16.35,36
1064,1.364083804,103.9602495,PASIR RIS ST 11 180,Tampines East,1.756,21.083333333333332,33
1065,1.363948459,103.959181,PASIR RIS ST 11 140,Tampines East,1.612,19.35,33
1066,1.363035918,103.9601579,PASIR RIS ST 11 146,Tampines East,1.38,16.566666666666666,32
1067,1.366396509,103.960047,PASIR RIS ST 12 195,Pasir Ris,1.794,21.533333333333335,33
1068,1.365589371,103.959037,PASIR RIS ST 12 189,Tampines East,1.808,21.7,33
1069,1.366051076,103.9593897,PASIR RIS ST 12 193,Pasir Ris,1.797,21.566666666666666,33
1070,1.367484273,103.9580411,PASIR RIS ST 12 102,Pasir Ris,1.499,17.983333333333334,35
1071,1.362265956,103.9620786,PASIR RIS ST 13 148,Tampines East,1.126,13.516666666666667,28
1072,1.364657189,103.9647218,PASIR RIS ST 21 272,Tampines East,1.567,18.816666666666666,28
1073,1.371157638,103.9611184,PASIR RIS ST 21 225,Pasir Ris,1.975,23.716666666666665,33
1074,1.36882714,103.9502962,PASIR RIS ST 51 565,Pasir Ris,0.68,8.166666666666666,41
1075,1.368749374,103.9489128,PASIR RIS ST 51 568,Pasir Ris,0.595,7.15,42
1076,1.373419449,103.9469874,PASIR RIS ST 53 577,Pasir Ris,0.677,8.116666666666667,46
1077,1.373189245,103.9463605,PASIR RIS ST 53 575,Pasir Ris,0.652,7.816666666666666,46
1078,1.377835206,103.9345825,PASIR RIS ST 71 752,Pasir Ris,2.129,25.55,52
1079,1.377469238,103.9352123,PASIR RIS ST 71 744,Pasir Ris,2.019,24.233333333333334,50
1080,1.375670202,103.9339316,PASIR RIS ST 71 762,Pasir Ris,2.337,28.033333333333335,53
1081,1.381551236,103.9365682,PASIR RIS ST 72 720,Pasir Ris,2.082,24.983333333333334,49
1082,1.377756396,103.9379652,PASIR RIS DR 10 643,Pasir Ris,1.66,19.916666666666668,48
1083,1.378440932,103.9383118,PASIR RIS DR 10 649,Pasir Ris,1.802,21.633333333333333,49
1084,1.3709591,103.9590514,PASIR RIS DR 4 460,Pasir Ris,1.596,19.15,36
1085,1.364689132,103.9579506,PASIR RIS ST 11 136,Tampines East,1.787,21.45,33
1086,1.3659199,103.9563485,PASIR RIS ST 11 131,Pasir Ris,1.564,18.783333333333335,34
1087,1.36430486,103.9626666,PASIR RIS ST 13 157,Tampines East,1.437,17.25,33
1088,1.374079169,103.9628679,PASIR RIS ST 21 237,Pasir Ris,1.856,22.283333333333335,33
1089,1.371454845,103.9633829,PASIR RIS ST 21 244,Pasir Ris,2.166,26,32
1090,1.366303329,103.9622878,PASIR RIS ST 21 207,Tampines East,1.821,21.866666666666667,33
1091,1.367497501,103.9623844,PASIR RIS ST 21 204,Tampines East,1.968,23.616666666666667,33
1092,1.366585857,103.96155,PASIR RIS ST 21 209,Tampines East,1.785,21.433333333333334,33
1093,1.372677077,103.9583592,PASIR RIS ST 41 464,Pasir Ris,1.583,19,36
1094,1.373980008,103.9475074,PASIR RIS ST 53 578,Pasir Ris,0.284,3.4166666666666665,44
1095,1.375350847,103.9473766,PASIR RIS ST 53 585,Pasir Ris,0.512,6.133333333333334,44
1096,1.381977573,103.9376377,PASIR RIS ST 72 710,Pasir Ris,1.885,22.616666666666667,49
1097,1.402964008,103.9078474,PUNGGOL CTRL 601D,Damai,0.489,5.866666666666666,37
1098,1.399359355,103.9118367,PUNGGOL CTRL 623B,Oasis,0.497,5.966666666666667,44
1099,1.39930949,103.9007923,PUNGGOL PL 209C,Cove,0.817,9.8,43
1100,1.401664219,103.8918973,SUMANG LANE 234A,Soo Teck,0.909,10.916666666666666,40
1101,1.401580661,103.8903103,SUMANG LANE 233A,Soo Teck,1.065,12.783333333333333,40
1102,1.412255691,103.8995758,SUMANG WALK 327B,Nibong,1.19,14.283333333333333,37
1103,1.403492387,103.9147653,EDGEDALE PLAINS 684C,Kadaloor,0.607,7.283333333333333,44
1104,1.406414151,103.9126204,EDGEFIELD PLAINS 672A,Damai,0.792,9.5,39
1105,1.406081435,103.9064384,PUNGGOL DR 306D,Damai,0.369,4.433333333333334,43
1106,1.403983217,103.9086639,PUNGGOL DR 613C,Damai,0.217,2.6166666666666667,43
1107,1.400173611,103.9197204,PUNGGOL EAST 658A,Kadaloor,0.537,6.45,46
1108,1.401225388,103.9191286,PUNGGOL EAST 659C,Kadaloor,0.512,6.133333333333334,39
1109,1.400745483,103.9191473,PUNGGOL EAST 659B,Kadaloor,0.47,5.633333333333334,44
1110,1.403878308,103.8952388,PUNGGOL FIELD 259B,Soo Teck,0.342,4.1,42
1111,1.40157247,103.9026191,PUNGGOL PL 289A,Cove,0.43,5.15,42
1112,1.400941197,103.9011446,PUNGGOL PL 208C,Punggol,0.715,8.583333333333334,40
1113,1.401361543,103.9011272,PUNGGOL PL 208B,Punggol,0.672,8.066666666666666,40
1114,1.399654404,103.8999156,PUNGGOL PL 210C,Punggol,0.842,10.116666666666667,41
1115,1.405792305,103.9057772,PUNGGOL PL 306B,Damai,0.476,5.716666666666667,43
1116,1.403665376,103.9075323,PUNGGOL RD 604C,Damai,0.272,3.2666666666666666,43
1117,1.403333198,103.9079705,PUNGGOL RD 603C,Damai,0.33,3.966666666666667,43
1118,1.405351919,103.9062507,PUNGGOL RD 305B,Damai,0.409,4.9,43
1119,1.407897787,103.8973708,PUNGGOL WAY 314B,Sumang,0.528,6.333333333333333,39
1120,1.408316774,103.897053,PUNGGOL WAY 315A,Sumang,0.472,5.666666666666667,39
1121,1.401951446,103.8928085,SUMANG LANE 224A,Soo Teck,0.814,9.766666666666667,40
1122,1.401827538,103.8933722,SUMANG LANE 224B,Soo Teck,0.739,8.866666666666667,40
1123,1.401510036,103.8954207,SUMANG LANE 220B,Soo Teck,0.725,8.7,40
1124,1.402035761,103.8901166,SUMANG LANE 232C,Soo Teck,1.095,13.15,40
1125,1.401611307,103.8960028,SUMANG LANE 220C,Soo Teck,0.454,5.45,45
1126,1.40098555,103.8956745,SUMANG LANE 221A,Soo Teck,0.571,6.85,45
1127,1.412069303,103.8999743,SUMANG WALK 327C,Nibong,1.228,14.733333333333333,37
1128,1.404948702,103.8960077,SUMANG WALK 256D,Soo Teck,0.209,2.5166666666666666,41
1129,1.402793795,103.9158786,EDGEDALE PLAINS 684A,Kadaloor,0.463,5.566666666666666,44
1130,1.403651736,103.9140948,EDGEDALE PLAINS 684D,Kadaloor,0.677,8.133333333333333,43
1131,1.404263444,103.9153714,EDGEDALE PLAINS 683A,Kadaloor,0.858,10.3,38
1132,1.404701058,103.9149881,EDGEDALE PLAINS 683B,Kadaloor,0.872,10.466666666666667,38
1133,1.396973051,103.9104245,EDGEDALE PLAINS 174C,Meridian,0.271,3.25,47
1134,1.404536069,103.9140128,EDGEFIELD PLAINS 669B,Kadaloor,0.874,10.5,37
1135,1.407221594,103.9105919,EDGEFIELD PLAINS 673C,Damai,0.573,6.883333333333334,43
1136,1.403745882,103.9098829,EDGEFIELD PLAINS 615B,Damai,0.281,3.3833333333333333,43
1137,1.396941332,103.9057295,EDGEFIELD PLAINS 105A,Cove,0.472,5.683333333333334,46
1138,1.40532418,103.9132807,EDGEFIELD PLAINS 670B,Kadaloor,0.976,11.716666666666667,37
1139,1.396207066,103.9061471,EDGEFIELD PLAINS 118,Meridian,0.498,5.983333333333333,47
1140,1.397206464,103.9060023,EDGEFIELD PLAINS 105B,Cove,0.485,5.833333333333333,46
1141,1.399967929,103.909013,EDGEFIELD PLAINS 193,Meridian,0.452,5.416666666666667,44
1142,1.402617228,103.9056027,PUNGGOL CTRL 298,Cove,0.429,5.133333333333334,44
1143,1.399884825,103.9118964,PUNGGOL CTRL 623A,Oasis,0.417,5,44
1144,1.402468466,103.9075822,PUNGGOL CTRL 601A,Cove,0.485,5.833333333333333,43
1145,1.397238237,103.9149154,PUNGGOL CTRL 649,Kadaloor,0.441,5.3,48
1146,1.396953111,103.9157376,PUNGGOL CTRL 652,Riviera,0.422,5.066666666666666,48
1147,1.400739588,103.9117175,PUNGGOL CTRL 624B,Oasis,0.298,3.566666666666667,43
1148,1.39563022,103.9137722,PUNGGOL CTRL 163B,Coral Edge,0.311,3.7333333333333334,46
1149,1.404891408,103.9102097,PUNGGOL DR 676B,Damai,0.234,2.8,43
1150,1.405640867,103.9109233,PUNGGOL DR 676D,Damai,0.334,4.016666666666667,43
1151,1.399432183,103.9175107,PUNGGOL DR 664A,Kadaloor,0.198,2.3666666666666667,45
1152,1.405289642,103.9092041,PUNGGOL DR 677A,Damai,0.081,0.9833333333333333,43
